CSO_LEA,p_age_12to17,p_age_18to54,p_age_55to64,p_age_65to70,p_age_71plus,p_edu_NoFormal,p_edu_Primary,p_edu_UpperSecondary,p_edu_Apprenticeship,p_edu_HonoursBachelor,p_edu_Postgraduate,p_health_VeryBad,p_health_Bad,p_health_Fair,p_health_Good,p_health_VeryGood,Weighted_Access_Initial_Vacc_Center,Access_Pharmacies,Access_GPs,Index22_rel,UNEMPM22,UNEMPF22,p_age_12to17_sex_female,p_age_12to17_sex_male,p_age_18to54_sex_female,p_age_18to54_sex_male,p_age_55to64_sex_female,p_age_55to64_sex_male,p_age_65to70_sex_female,p_age_65to70_sex_male,p_age_71plus_sex_female,p_age_71plus_sex_male,p_sex_female,p_sex_male
ONGAR,0.140250611246944,0.670507334963325,0.109596577017115,0.0611246943765281,0.018520782396088,0.0294621445700582,0.0752312435765673,0.334361082562521,0.144227475162727,0.226652963343611,0.190065090784515,0.00233459169481422,0.0109030399364196,0.0730180806675939,0.324930458970793,0.588813828730379,0.0894136043776096,10.57330430554,4.55332324012974,3.05742493297214,7.29099157485418,8.83725270623367,0.06766503667481663,0.07258557457212714,0.34419315403422984,0.32631418092909537,0.055592909535452324,0.05400366748166259,0.032793398533007334,0.028331295843520784,0.01115525672371638,0.007365525672371638,0.5113997555012225,0.4886002444987775
PALMERSTOWN-FONTHILL,0.113094899641781,0.532609313697618,0.156365497242281,0.126855063399102,0.0710752260192187,0.0838569633268594,0.228607334628127,0.349480178224609,0.134925168513652,0.114932023306295,0.088198332000457,0.00595001983339944,0.0244446648155494,0.114587465291551,0.34158072193574,0.51343712812376,0.330870217580178,15.3987751014874,7.25636580974456,-12.5749546338315,12.9649499284692,11.8365711996796,0.056064138283959744,0.05703076135782112,0.2764541991243532,0.25615511457326434,0.08233354182066299,0.07403195542161824,0.06902825950986524,0.05782680388923637,0.03985898675157787,0.03121623926764087,0.523739125490419,0.47626087450958093
PEMBROKE,0.0613039074577536,0.632603017218402,0.117357001972387,0.0947278639586332,0.0940082093928248,0.0097354886113152,0.0256245407788391,0.114391991182954,0.041100293901543,0.360442689199118,0.448704996326231,0.0028175976272862,0.0107760751359367,0.0652001977261493,0.27071181413742,0.650494315373208,1.09715292412658,54.5662826459648,20.7051176660916,12.3925466840954,5.79945399542537,5.22748519788096,0.03003891465429927,0.03126499280345434,0.3248574017804787,0.3077456154379231,0.0625566394797164,0.05480036249267019,0.050215896369742524,0.044511967588890665,0.0565062103523642,0.03750199904046058,0.5241750626366011,0.4758249373633989
PILTOWN,0.117240610721052,0.540566142873064,0.14270589546417,0.108436420372228,0.0910509305694862,0.0421211417962404,0.116384311905314,0.341262473891854,0.149338593641216,0.213622650266883,0.137270828498492,0.00336455396926434,0.011230335546058,0.0869327998545058,0.310130035464218,0.588342275165954,0.93443205425884,19.6836250951862,7.55346845731192,-0.517586945455847,8.05280528052805,6.94698354661792,0.05471971469965452,0.06252089602139753,0.2727070099186448,0.2678591329544188,0.06982057282959991,0.07288532263457038,0.05427393290984063,0.05416248746238716,0.051209183104870167,0.03984174746461607,0.50273041346261,0.49726958653738995
PORTLAOISE,0.123979324293955,0.593902164956177,0.131657802082553,0.0906434938946738,0.0598172147726421,0.0412338181237015,0.108438548825316,0.355521815566565,0.153667891961004,0.201214639603644,0.13992328591977,0.00358322427868137,0.0167944164018196,0.0938493176294635,0.330716021686296,0.555057020003739,2.50946470718814,15.789515691619,9.160227512352,-2.30913960626603,10.5948762483717,10.3968469692851,0.0613903663195745,0.0625889579743801,0.28897295677578844,0.30492920818038804,0.06360026968312234,0.06805753239943067,0.04386096336804255,0.04678253052663121,0.033186006442430145,0.026631208330212,0.491010562588958,0.5089894374110421
PORTLAW-KILMACTHOMAS,0.118479524167635,0.505776987762357,0.161482190469679,0.124290695289533,0.0899706023107951,0.0389287686361126,0.151987852015461,0.321093318608504,0.132523467697405,0.211761457758145,0.143705135284373,0.00256911477240994,0.0120636693660988,0.0845573862049707,0.307456017872103,0.593353811784418,2.15392234843429,14.1471730464526,5.45691274574752,1.17730485543058,6.11145639113321,5.95298926928973,0.056607643399193275,0.061871880768441925,0.25794763109318386,0.24782935666917344,0.07910029397689206,0.08238189649278731,0.05968414575784508,0.06460654953168797,0.0450536678744787,0.0449169344363164,0.49839338210159295,0.5016066178984071
RATHFARNHAM-TEMPLEOGUE,0.0855762272695441,0.476668456313173,0.161908541282476,0.147995984966969,0.127850790167838,0.0202350129456284,0.0955984863572993,0.253216490738897,0.0901812387970524,0.276877116112328,0.263891655048795,0.00261460693742374,0.0125501132996339,0.0815951039064164,0.297290492514477,0.605949683342049,0.478760847471045,50.4859678645884,19.7536804250594,5.35702000759484,5.24410904050516,5.01583069488419,0.042741427204183106,0.042834800065361,0.24304955764607017,0.23361889866710242,0.08587968906837228,0.07602885221410396,0.08006722846004809,0.06792875650692126,0.07383458997642335,0.054016200191414364,0.525572492355097,0.474427507644903
RATOATH,0.121933357744416,0.583702273559469,0.143870044272827,0.0927399221064545,0.0577544023168337,0.0245637141916365,0.0711228185709582,0.296674349687191,0.117550214027,0.26460322686862,0.225485676654593,0.00172959740294297,0.0091003432585615,0.0633032649477129,0.284345813043825,0.641520981346957,3.40417571212246,33.9596957551479,12.3483473472138,6.93460961521672,5.18876697042961,5.62513496005183,0.06091674711227989,0.06101661063213608,0.297759728371226,0.28594254518824275,0.07153556805698878,0.07233447621583836,0.04756832329150162,0.0451715988149529,0.03135714523484571,0.02639725708198795,0.509137512066842,0.490862487933158
ROSCOMMON,0.10472819216182,0.497446270543616,0.155802781289507,0.130821744627054,0.111201011378003,0.0568807339449541,0.14638124362895,0.35769622833843,0.140672782874618,0.174413863404689,0.123955147808359,0.00400810240055165,0.0180149118648451,0.107313709434125,0.331853639615567,0.538809636684911,2.97277684923104,23.4193675270532,10.2548047841321,-3.75040586275412,9.54847062631494,8.10919309514251,0.051630847029077116,0.05309734513274336,0.2454614412136536,0.2519848293299621,0.07828065739570164,0.0775221238938053,0.0656890012642225,0.06513274336283185,0.060379266750948166,0.05082174462705436,0.5014412136536031,0.49855878634639694
ROSCREA-TEMPLEMORE,0.109830408927392,0.512737684457823,0.155715439395052,0.123926290287057,0.0977901769326775,0.0502445531347265,0.156662220246035,0.375277901289462,0.154290795909293,0.163183637172076,0.100340892248407,0.00398430425596136,0.0161183217627528,0.102505282221551,0.327980682161183,0.549411409598551,0.34772878033864,8.72823830049479,3.85706878272627,-4.76918325679895,8.07903402854007,8.22664124216835,0.052859555098744584,0.056970853828646945,0.256295426180163,0.2564422582776595,0.07532486601571103,0.08039057337934072,0.061963145143528374,0.061963145143528374,0.052859555098744584,0.0449306218339329,0.49930254753689157,0.5006974524631085
ROSSLARE,0.110511705860787,0.49363641125019603,0.166553187031897,0.131042790551511,0.0982559053056094,0.057762485663643,0.159941611927849,0.357835470753832,0.134292565947242,0.171410697528933,0.118757168178501,0.00332210998877665,0.0165207631874299,0.0989001122334456,0.326644219977553,0.554612794612795,0.0699138882376958,34.5688849845097,9.34995576559216,-3.64292846539724,9.05545192470748,7.9715864246251,0.05452259990572461,0.05598910595506206,0.2564814329859111,0.23715497826428533,0.08673335777510083,0.07981982925679569,0.06489289268318232,0.06614989786832871,0.050594458702142145,0.04766144660346724,0.5132247420520609,0.486775257947939
RUSH-LUSK,0.13816880793625,0.599837371930395,0.134428362335339,0.0759147828915271,0.0516506749064889,0.0323156225218081,0.087827121332276,0.31701030927835,0.133690192968543,0.237245572297119,0.191911181601903,0.00238428445550199,0.0118436738713523,0.0753382055667859,0.299564608925517,0.610869227180843,1.0026538584848,31.3278473343078,10.6136199375217,4.17319163520006,6.66418466120626,6.82705497520312,0.06814116116441697,0.07002764677183282,0.31156285574890225,0.2882745161814929,0.06671003415189462,0.06771832818344446,0.03834769881281509,0.03756708407871199,0.02852496340868434,0.02312571149780452,0.5132867132867133,0.48671328671328673
SHANNON,0.111336196418443,0.55096831699214,0.140142614050725,0.115387731950409,0.082165140588283,0.0306122448979592,0.103880896620943,0.369688859150217,0.139846102375376,0.206674473067916,0.149297423887588,0.00330305532617671,0.0164161849710983,0.0932122213047068,0.329083402146986,0.557985136251032,0.828245333120121,21.7311917310021,14.3393299315453,0.303595203220991,8.22376581493426,7.48879572068816,0.053966453285795316,0.057369743132647276,0.2808524430759258,0.2701158739162142,0.07005104934770277,0.07009156470302244,0.05919293412203225,0.056194797828376955,0.044404829430354106,0.037760311157928855,0.5084677092618102,0.49153229073818977
SKIBBEREEN-WEST CORK,0.104265223479544,0.497483253226356,0.164402225333989,0.130189607538887,0.103659690421224,0.0397908140063665,0.118008185538881,0.302637562528422,0.155222070638169,0.22108534182204,0.163256025466121,0.00347066006812777,0.0126293463590205,0.0896265826852626,0.313259206889903,0.581014203997686,0.0905382802157318,34.3230627260871,7.55047095025515,1.84328301421807,6.42041482171988,5.94256468581177,0.051583847405669306,0.05268137607387503,0.25061499451235664,0.24686825871399917,0.08371494531279568,0.08068728002119366,0.06441357907883284,0.06577602846005375,0.05779056125345343,0.0458691291677705,0.5081179275631079,0.4918820724368921
SLIGO-DRUMCLIFF,0.109734984685045,0.494673058995872,0.163004394726328,0.138899986682647,0.0936875749101079,0.0243967117475471,0.0904269424555821,0.296870856536728,0.121453195438876,0.250331477061787,0.21652081675948,0.00282532823666278,0.0112459143537754,0.0806603512270788,0.29605008032796,0.609218325854523,2.64399692968101,34.7302863347445,12.1838146834609,4.52894640247257,6.426735218509,5.46765937645417,0.05393527766679984,0.05579970701824477,0.25848981222532963,0.236183246770542,0.08436542815288321,0.0786389665734452,0.07058196830470102,0.06831801837794646,0.05000665867625516,0.04368091623385271,0.5173791450259688,0.4826208549740312
SLIGO-STRANDHILL,0.0867087206728641,0.54653607791058,0.14630367419212,0.120849933598938,0.099601593625498,0.0345862989323843,0.132339857651246,0.29904359430605,0.134564056939502,0.224644128113879,0.17482206405694,0.00456160568520119,0.0216556227792183,0.118985883030827,0.334533755882071,0.520263132622683,0.901875736790863,15.3306176869854,3.59093054882596,-1.5735973054807,12.7954505064866,8.84226301985762,0.041888003541389995,0.044820717131474105,0.2795484727755644,0.2669876051350155,0.07685922974767596,0.06944444444444445,0.06435369632580788,0.056496237273129704,0.05898627711376715,0.04061531651173086,0.5216356795042054,0.4783643204957946
SOUTH EAST INNER CITY,0.0584189497716895,0.726398401826484,0.105565068493151,0.0694349315068493,0.0401826484018265,0.0311792666364871,0.0955749207786329,0.160989135355364,0.0642824807605251,0.283216387505659,0.364757808963332,0.00378975599801766,0.0160044310993208,0.0871643879544063,0.313850100574294,0.579191324373961,0.558678880442808,44.8859097416771,16.4729381493945,5.62225482526267,9.96604061265507,8.40697396704084,0.030821917808219176,0.02759703196347032,0.35419520547945205,0.372203196347032,0.04965753424657534,0.055907534246575345,0.034018264840182645,0.035416666666666666,0.022631278538812784,0.0175513698630137,0.491324200913242,0.508675799086758
SOUTH WEST INNER CITY,0.0512892141799592,0.737380227393357,0.0987512920077101,0.0648657708746543,0.0477134955443194,0.0361666666666667,0.100055555555556,0.188833333333333,0.0816111111111111,0.283055555555556,0.310277777777778,0.00407930162356204,0.0211307824100514,0.100513992004569,0.3291724456773,0.545103478284518,0.587496093781029,33.7643470687706,12.6400574176589,4.76706365368086,9.74739154310818,8.25238884940377,0.02452719501634215,0.026762019163617062,0.35827024611000924,0.3791099812833478,0.04835600748666089,0.05039528452104925,0.03218146772075872,0.032684303153895575,0.028074978350141073,0.019638517194178282,0.49140989468391205,0.508590105316088
STILLORGAN,0.0934765314240255,0.526610978520286,0.147096260938743,0.118536197295147,0.114280031821798,0.00766256590509666,0.0210896309314587,0.197820738137083,0.0558875219683656,0.331107205623902,0.386432337434095,0.00209623928414992,0.00779050122019898,0.0605406420123897,0.267911895375759,0.661660722107503,0.859055704454592,39.4786953237093,15.7428042077193,11.3611186442511,4.63356346255975,4.90594431903687,0.04673826571201273,0.04673826571201273,0.27577565632458234,0.25083532219570404,0.07645186953062848,0.07064439140811456,0.06455847255369929,0.053977724741447894,0.06666666666666667,0.04761336515513127,0.5301909307875895,0.4698090692124105
SWINFORD,0.097839983850346507,0.446807078931431,0.177982639122536,0.157526411412422,0.119843886683265,0.0711255303219366,0.166708260544048,0.348015972048914,0.130646368854505,0.17144996256551,0.112053905665086,0.00416761817766613,0.0180406485498972,0.117549668874172,0.344485042247088,0.515757022151176,0.302762398747908,13.1229351624651,9.04601570460545,-5.40476889329469,10.1069883906214,9.44008655666757,0.0493237332615571,0.04851625058878945,0.22320166879752373,0.22360541013390756,0.09117825180001346,0.08680438732252203,0.07576879079469753,0.08175762061772425,0.06352197025772155,0.05632191642554337,0.5029944149115133,0.49700558508848663
SWORDS,0.104706378937371,0.638078404474226,0.130164090117659,0.0772700891679417,0.0497810373028017,0.0241081609382636,0.078188630070044,0.343867079328881,0.143345821795081,0.232611174458381,0.17787913340935,0.00269370939629218,0.0136496366887747,0.0794983815107409,0.324422210652602,0.57973606175159,1.58382691347983,31.7994024679509,12.8898756917056,3.4054729461232,7.26114649681529,7.04036581520025,0.050414182451326964,0.05429219648604443,0.32142668706801036,0.3166517174062154,0.06869624861499499,0.06146784150266449,0.039360523399989446,0.037909565767952305,0.02870258006648024,0.021078457236321426,0.508600221600802,0.491399778399198
TALLAGHT CENTRAL,0.0837892112734575,0.563672875839623,0.113600166193477,0.146215636036286,0.0927221106571567,0.0427392973972408,0.212487555113071,0.330749537761343,0.157801166263689,0.158725643578438,0.0974967998862182,0.00493199362823183,0.0229138585957603,0.114477392476412,0.353142997181718,0.504533758117878,0.400984567547621,34.7246413929683,13.8366791837908,-7.38119183486918,10.1611552951026,9.52498457742134,0.0421023474828613,0.04168686379059622,0.27948203033030955,0.2841908455093138,0.061179973686032826,0.052420192507444084,0.07959975070978464,0.06661588532650094,0.05061976317429541,0.0421023474828613,0.5129838653832837,0.4870161346167163
TALLAGHT SOUTH,0.150080356039065,0.657343305723822,0.0970453702559031,0.0716095932748177,0.0239213747063914,0.058714078974571,0.146854110674661,0.390531321066777,0.158638274412515,0.145200192957067,0.10006202191441,0.00461445357809269,0.0179282868525896,0.10247617126431,0.322280498260124,0.552700590044884,0.90492326385239,18.2950266635782,7.28571389718438,-9.22532309366694,14.9253731343284,13.1086499904526,0.07426752379775003,0.07581283224131537,0.3494251452589937,0.3079181604648288,0.05152058350846829,0.045524786747434785,0.03853999258251947,0.03306960069229818,0.01298059092594882,0.010940783780442576,0.5267338360736803,0.4732661639263197
THURLES,0.109899749373434,0.490789473684211,0.159022556390977,0.13577694235589,0.104511278195489,0.0393244265187799,0.138769851273002,0.382908999243761,0.123771111671288,0.191202419964709,0.12402319132846,0.00383927632270958,0.014673398548438,0.10571158094036,0.326285894603976,0.549489849584517,0.0375573263946422,0.399914044867453,7.65654281517482,-2.48247677386649,8.26964530668234,7.64525993883792,0.05808270676691729,0.05181704260651629,0.24780701754385964,0.24298245614035088,0.07863408521303258,0.08038847117794486,0.06823308270676692,0.06754385964912281,0.060025062656641606,0.044486215538847115,0.512781954887218,0.48721804511278194
TRALEE,0.101499182580264,0.524435632543741,0.159031618491078,0.11969111969112,0.095342446693798,0.0433717044188637,0.121574452283698,0.33821017452655,0.142072038618641,0.207129595246936,0.14764203490531,0.00421875484691503,0.0191394980922542,0.110308031144337,0.341564041318981,0.524769674597512,3.04366601674984,40.8182251243096,12.9713766387904,-3.60890932077279,13.1665719158613,10.595009596929,0.050227834011617796,0.05127134856864587,0.27093116282305474,0.2535044697206859,0.08073324289540505,0.07829837559567289,0.06170649413892657,0.05798462555219312,0.05248878221851195,0.042853664475286095,0.5160875160875161,0.4839124839124839
TRAMORE-WATERFORD CITY WEST,0.107446327115491,0.549901955854995,0.152144401427925,0.109055256674544,0.0814520589270451,0.0329397141081417,0.116428423451419,0.335715765485809,0.14626061736068,0.212761549616739,0.155893929977212,0.00420656940839523,0.0161997672961604,0.102434440168263,0.324263850353531,0.552895372773651,1.41585798430851,20.648998988357,5.44244767945384,-0.84334815933214,11.3900796080833,9.27637314734089,0.053999698325707675,0.0534466287897833,0.2779425813263613,0.27195937452863395,0.07521745688571572,0.07692694454220926,0.05530695359243803,0.05374830308210569,0.0448489114585952,0.0366031474684499,0.5073156015888179,0.49268439841118206
TRIM,0.127118315430256,0.56047620894249,0.143793384263389,0.0982277891961066,0.0703843021677589,0.0422877765573513,0.128275537423505,0.334771693080182,0.137768711752707,0.200925780637063,0.155970500549192,0.00289773789493363,0.0125568642113791,0.0811989780021188,0.305976194927401,0.597370224964168,0.293546798348481,17.0857574988557,5.24069824826599,0.682224316965218,6.78583250579278,7.17179902755267,0.06289991080777135,0.0642184046224842,0.28677240470004267,0.2737038042424477,0.0708108736960484,0.07298251056734013,0.0476984527087292,0.05052933648737736,0.03955481444138519,0.030829487726373755,0.5077364563539768,0.4922635436460232
TUAM,0.119932794737971,0.535532994923858,0.142703939372274,0.114427682848359,0.0874025881175377,0.0362271775997691,0.1355271703832,0.348271631666306,0.13545500469077,0.196940174640976,0.14757884101898,0.00332423127151846,0.0146622343583046,0.0923364596936958,0.329098895880328,0.560578178796153,0.220626429729543,24.1199748540254,11.415644763271,0.112645378816177,7.69482645710544,7.49390478634672,0.05762493744191034,0.06230785729606063,0.2718953313791378,0.2636376635447201,0.07042253521126761,0.07228140416100665,0.057267462643883604,0.05716022020447559,0.046257238864660044,0.041145349252877675,0.5034675055408594,0.4965324944591406
TULLAMORE,0.11469327176781,0.54254617414248,0.149488786279683,0.110075857519789,0.0831959102902375,0.0562355559359753,0.135496019857913,0.34357613626637,0.128220491312163,0.18573996405033,0.150731832577249,0.00365076631651455,0.0180816256242466,0.0954365421043568,0.322094024453246,0.560737041501636,4.4517130014798,39.1537109114763,11.7481297617127,-2.36700125020782,9.72169271826153,9.29573261712921,0.0552028364116095,0.05949043535620053,0.2775395778364116,0.2650065963060686,0.07680573878627968,0.0726830474934037,0.05487302110817942,0.0552028364116095,0.0472872691292876,0.03590864116094987,0.5117084432717678,0.4882915567282322
TULLOW,0.119668320874427,0.537470946667504,0.153527231610026,0.114328789496828,0.0750047113512155,0.0406471453402861,0.157106565048803,0.325043455007354,0.169006551678032,0.183446984891028,0.124749298034497,0.0035065349059611,0.0175858038465625,0.104611624694506,0.313197322282435,0.561098714270534,0.581731190341943,21.3465751209793,5.74103215632559,-2.54963505290111,7.50139951483486,8.21266968325792,0.06024247754255921,0.05942584333186758,0.27727872353791067,0.26019222312959356,0.07783152208053269,0.07569570952949306,0.05666185061875746,0.05766693887807023,0.04083171053458132,0.034173000816634214,0.5128462843143413,0.48715371568565863
WATERFORD CITY EAST,0.11098705912205,0.516011164679016,0.158284699314895,0.114742451154529,0.0999746257295103,0.0193066223790741,0.0863608054805896,0.291052522316795,0.111064978202201,0.269773718081794,0.222441353539547,0.00307044477585753,0.0131151855425915,0.088341082551101,0.302833581893149,0.592639705237301,0.225206367621985,9.82654948180261,8.85216495195006,3.87718617333267,8.06916426512968,7.35660847880299,0.05582339507739152,0.055163664044658715,0.2655671149454453,0.25044404973357015,0.08175589951788886,0.07652879979700583,0.05907130170007612,0.055671149454453187,0.05653387465110378,0.043440751078406496,0.5187515858919056,0.4812484141080944
WATERFORD CITY SOUTH,0.101529902642559,0.57177627657460794,0.134313530697397,0.106050069541029,0.0863302205444069,0.0421931891197259,0.204005140286999,0.359713000642536,0.153030627543371,0.15742128935532201,0.0836367530520454,0.00477953840854288,0.0224336892869445,0.120177402686876,0.348389596968653,0.504219772648984,0.755702976852533,15.2131748806811,6.65435584345837,-8.9666744481696,14.9253731343284,12.5481274063703,0.050764951321279554,0.050764951321279554,0.2923703556526922,0.27940592092191535,0.06775283131333201,0.06656069938406517,0.053596264653288296,0.05245380488774091,0.04813232664414862,0.038197893900258295,0.5126167295847407,0.4873832704152593
WESTPORT,0.0995449728853706,0.49841052172287,0.166053730599015,0.1408090756093,0.0951816991834445,0.042246759481517,0.124699951992319,0.31985117618819,0.120619299087854,0.212313970235238,0.180268843014882,0.00247004414546983,0.0137166281269708,0.0922324994744587,0.323996216102586,0.567584612150515,0.188173343932503,14.590258764741,7.6924321601847,1.45067240054245,7.79586096041792,6.16216216216216,0.04880633298011594,0.05073863990525463,0.26291840678177397,0.23549211494109581,0.08564482952066321,0.08040890107835193,0.07099669637848283,0.06981237923081718,0.05192295705292028,0.04325874213052422,0.5202892227139563,0.4797107772860438
WEXFORD,0.0985594850257095,0.523688032342898,0.158103387368999,0.120029830827805,0.0996192644345881,0.048804780876494,0.139442231075697,0.339028501379099,0.135075084278272,0.197057922157524,0.140591480232914,0.00502028060376354,0.0213112573974333,0.10951526032316,0.322661081188909,0.541492120486734,0.166657562190465,40.7158801459417,8.21626163042242,-3.20760083640081,10.7350340995201,8.68465430016864,0.04765082231031911,0.05090866271539035,0.27047925579934845,0.25320877654354906,0.08246653844644189,0.0756368489225576,0.06221297641009538,0.05781685441771009,0.05663932174117832,0.04297994269340974,0.5194489147073831,0.48055108529261686
WICKLOW,0.117573188917667,0.557727022996625,0.145514480809984,0.104112707008869,0.075072600266855,0.0433315016877306,0.0989873616453411,0.309443441400424,0.137294921108407,0.226783891985242,0.184158882172855,0.00317510715986664,0.0126369264962692,0.0826162882997301,0.30642959199873,0.595142086045404,1.17380177541556,27.1361385111335,9.12413705937283,1.03060740709887,9.60999532928538,8.8061306802904,0.05733458912173299,0.060238599795934385,0.2876932736833844,0.2700337493132407,0.07503335687936583,0.07048112393061769,0.05238992229809277,0.05172278471077624,0.04191193783847422,0.03316066242838082,0.5143630798210501,0.4856369201789498
